Date,Surveyors,Site-ID,Plot-ID,Tree ID,Tree species,Lichen species,Sampling method,
"August 9, 2006","MNC, CAS",CLT-A,01,L01,rM,USNESPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L01,rM,LOBAPULM,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L01,rM,LECASPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L01,rM,PERTAMAR,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L01,rM,CLADSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L01,rM,PARMSQSA,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L02,rM,PSEUPERP,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L02,rM,USNESPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L02,rM,LECASPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L02,rM,PERTAMAR,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L02,rM,CLADSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L02,rM,PARMSQSA,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L03,rM,GRAPSCRI,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L03,rM,ROPACHLO,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L03,rM,USNESPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L03,rM,LECASPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L03,rM,PERTAMAR,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L03,rM,CLADSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L03,rM,PARMSQSA,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L04,rM,ROPACHLO,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L04,rM,HYPOPHYS,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L04,rM,USNESPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L04,rM,PERTAMAR,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L04,rM,CLADSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L04,rM,PARMSQSA,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L05,rM,cf. BACISCHW,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L05,rM,LOBASCRO,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L05,rM,LEPTSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L05,rM,LOBAPULM,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L05,rM,CLADSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L05,rM,PARMSQSA,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L06,rM,LECACAES,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L06,rM,cf. LECAHYBO,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L06,rM,PSEUPERP,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L06,rM,LOBAPULM,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L06,rM,PERTAMAR,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L06,rM,CLADSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L06,rM,PARMSQSA,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L07,rM,cf. LEPRSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L07,rM,LOBAPULM,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L07,rM,PERTAMAR,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L07,rM,PARMSQSA,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,cf. LECACINE,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,cf. LECATHYS,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,cf. LEPRSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,cf. LECAHYBO,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,PSEUPERP,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,LOBAPULM,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,PERTAMAR,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,CLADSPP.,rM inventory,
"August 9, 2006","MNC, CAS",CLT-A,01,L08,rM,PARMSQSA,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L09,rM,PUNCRUDE,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L09,rM,ROPACHLO,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L09,rM,HYPOPHYS,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L09,rM,CLADSPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L09,rM,PARMSQSA,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L10,rM,LEPTSPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L10,rM,USNESTRI,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L10,rM,HYPOPHYS,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L10,rM,USNESPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L10,rM,LECASPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L10,rM,CLADSPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L10,rM,PARMSQSA,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L11,rM,cf. LECACAES,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L11,rM,cf. LECAHYBO,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L11,rM,LECASPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L11,rM,PERTAMAR,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L11,rM,CLADSPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L11,rM,PARMSQSA,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L12,rM,cf. ARTHSPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L12,rM,LOBAQUER,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L12,rM,USNESTRI,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L12,rM,LOBAPULM,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L12,rM,LECASPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L12,rM,PARMSQSA,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L13,rM,ARTHSPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L13,rM,USNESPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L13,rM,LOBAPULM,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L13,rM,LECASPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L13,rM,CLADSPP.,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L13,rM,PARMSQSA,rM inventory,
"August 18, 2006",MNC,CLT-A,01,L01,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L01,rM,PERTAMAR,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L01,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L01,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L02,rM,LECACAES,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L02,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L03,rM,USNESPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L03,rM,USNESPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L03,rM,USNESPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L03,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L04,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L04,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L05,rM,LOBASCRO,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L05,rM,LEPTSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L05,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L05,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L05,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L06,rM,PSEUPERP,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L06,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L06,rM,PERTAMAR,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L06,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L06,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L07,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L07,rM,PERTAMAR,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L07,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L08,rM,PSEUPERP,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L08,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L08,rM,PERTAMAR,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L08,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L08,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L09,rM,PUNCRUDE,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L09,rM,ROPACHLO,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L09,rM,HYPOPHYS,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L09,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L09,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L10,rM,LECACAES,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L10,rM,LOBASCRO,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L10,rM,PSEUPERP,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L10,rM,ROPACHLO,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L10,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L10,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L10,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L11,rM,LEPTSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L11,rM,PERTAMAR,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L11,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L11,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L12,rM,LECACAES,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L12,rM,PERTAMAR,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L12,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L12,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L13,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L13,rM,PERTAMAR,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L13,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L13,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L14,rM,LOBAQUER,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L14,rM,ROPACHLO,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L14,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L14,rM,PARMSQSA,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L15,rM,LOBAPULM,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L15,rM,CLADSPP.,rM ladder,
"August 18, 2006",MNC,CLT-A,01,L15,rM,PARMSQSA,rM ladder,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,CALICIOID,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,cf. OCHRANDR,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,PLATTUCK,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,BRYOFURC,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,PLATGLAU,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,ROPACHLO,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,HYPOPHYS,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,USNESPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,CLADSPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,EVERMESO,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,MYCOSANG,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,cf. ROPACHLO,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,BRYOFURC,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,PLATGLAU,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,HYPOPHYS,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,USNESPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,CLADSPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,BRYOFURC,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,PLATGLAU,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,ROPACHLO,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,HYPOPHYS,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,USNESPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,LOPADISC,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,LOXOOCHR,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,PLATTUCK,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,BRYOFURC,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,PLATGLAU,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,ROPACHLO,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,HYPOPHYS,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,USNESPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,CLADSPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,LECATHYS,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,LOBASCRO,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,PSEUPERP,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,USNESPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,LOBAPULM,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,LECASPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,PERTAMAR,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,CLADSPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,LECASPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,PERTAMAR,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,CLADSPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,LECATHYS,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,cf. LECACAES,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,LECASPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,PERTAMAR,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,CLADSPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,cf. BIATLONG,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,cf. OCHRANDR,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,cf. LECACAES,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,ROPACHLO,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,USNESPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,LECASPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,PERTAMAR,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,CLADSPP.,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,PARMSQSA,wP & rO inventory,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,MELASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,PLATTUCK,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,PLATGLAU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,wP,PARMSQSA,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,FLAVCAPE,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,HYPOTUBU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,PLATTUCK,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,PLATGLAU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,ROPACHLO,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,wP,PARMSQSA,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,MELASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,HYPOTUBU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,PLATTUCK,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,PLATGLAU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,USNESTRI,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,LECASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,wP,PARMSQSA,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,PLATTUCK,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,ROPACHLO,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,LECASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,wP,PARMSQSA,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,RAMASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,HYPOTUBU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,PLATGLAU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,ROPACHLO,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,1,rO,PARMSQSA,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,RAMASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,HYPOTUBU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,ROPACHLO,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,2,rO,PARMSQSA,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,MELASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,RAMASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,HYPOTUBU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,LECASPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,CLADSPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,3,rO,PARMSQSA,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,HYPOTUBU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,PLATTUCK,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,PLATGLAU,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,ROPACHLO,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,HYPOPHYS,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,USNESPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,CLADSPP.,Branches,
"June 15, 2007","SC, RTM",CLT-A,01,4,rO,PARMSQSA,Branches,
"August 9, 2006","CAS, DLU",CLT-B,01,L01,rM,LOBASCRO,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L01,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L01,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L02,rM,LOBASCRO,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L02,rM,PERTAMAR,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L02,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L02,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L03,rM,USNETRIC,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L03,rM,LECACAES,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L03,rM,PSEUPERP,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L03,rM,PERTAMAR,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L03,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L03,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L04,rM,PUNCRUDE,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L04,rM,CLADSPP.,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L04,rM,PERTAMAR,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L04,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L05,rM,LECATHYS,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L05,rM,PERTMACO,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L05,rM,PUNCRUDE,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L05,rM,CLADSPP.,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L05,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L05,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L06,rM,PARMSULC,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L06,rM,PUNCRUDE,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L06,rM,CLADSPP.,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L06,rM,PERTAMAR,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L06,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L06,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L07,rM,PERTAMAR,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L07,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L07,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L08,rM,LEPTCYAN,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L08,rM,LOBAQUER,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L08,rM,PERTAMAR,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L08,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L08,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L09,rM,PYXISORE,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L09,rM,LOBAQUER,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L09,rM,PERTAMAR,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L09,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L09,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L10,rM,PSEUPERP,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L10,rM,CLADSPP.,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L10,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L10,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L11,rM,LOBAPULM,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L11,rM,PARMSQSA,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L12,rM,LOBASCRO,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L12,rM,LOBAQUER,rM inventory,
"August 9, 2006","CAS, DLU",CLT-B,01,L12,rM,CLADSPP.,rM inventory,
